Quarter,Month,Region,State,Manager,Salesperson,Category,Subcategory,Quantity,Unit Prize,Discount,Sales
4,December,West,Idaho,Gerry,Cotton,Business,Mens,190,9, 7 ," 1,710 "
4,December,West,Idaho,Gerry,Cotton,Casual,Womens,150,7, 5 ," 1,050 "
4,December,West,Idaho,Gerry,Cotton,Business,Womens,120,7, 7 , 840 
4,December,West,Idaho,Gerry,Dworkin,Casual,Mens,50,10, 10 , 500 
4,December,West,Idaho,Gerry,Dworkin,Business,Mens,160,9, 8 ," 1,440 "
4,December,West,Idaho,Gerry,Dworkin,Casual,Womens,60,8, 6 , 480 
4,December,West,Idaho,Gerry,Dworkin,Business,Womens,100,6, 10 , 600 
1,January,West,Montana,Hastings,Azinger,Casual,Mens,170,10, 7 ," 1,700 "
1,January,West,Montana,Hastings,Azinger,Business,Mens,110,9, 7 , 990 
1,January,West,Montana,Hastings,Azinger,Casual,Womens,190,5, 9 , 950 
1,January,West,Montana,Hastings,Azinger,Business,Womens,70,6, 9 , 420 
1,January,West,Montana,Hastings,Berkin,Casual,Mens,110,9, 8 , 990 
1,January,West,Montana,Hastings,Berkin,Business,Mens,50,10, 9 , 500 
1,January,West,Montana,Hastings,Berkin,Casual,Womens,170,7, 10 ," 1,190 "
1,January,West,Montana,Hastings,Berkin,Business,Womens,60,10, 5 , 600 
1,January,West,Montana,Hastings,Celine,Casual,Mens,50,10, 8 , 500 
1,January,West,Montana,Hastings,Celine,Business,Mens,190,7, 10 ," 1,330 "
1,January,West,Montana,Hastings,Celine,Casual,Womens,80,6, 8 , 480 
1,January,West,Montana,Hastings,Celine,Business,Womens,100,10, 9 ," 1,000 "
1,January,West,Montana,Hastings,Deller,Casual,Mens,110,10, 8 ," 1,100 "
1,January,West,Montana,Hastings,Deller,Business,Mens,140,6, 10 , 840 
1,January,West,Montana,Hastings,Deller,Casual,Womens,160,7, 8 ," 1,120 "
1,January,West,Montana,Hastings,Deller,Business,Womens,100,9, 9 , 900 
1,February,West,Montana,Hastings,Azinger,Casual,Mens,50,10, 6 , 500 
1,February,West,Montana,Hastings,Azinger,Business,Mens,120,6, 7 , 720 
1,February,West,Montana,Hastings,Azinger,Casual,Womens,160,8, 9 ," 1,280 "
1,February,West,Montana,Hastings,Azinger,Business,Womens,100,9, 5 , 900 
1,February,West,Montana,Hastings,Berkin,Casual,Mens,190,9, 7 ," 1,710 "
1,February,West,Montana,Hastings,Berkin,Business,Mens,120,7, 8 , 840 
1,February,West,Montana,Hastings,Berkin,Casual,Womens,120,5, 6 , 600 
1,February,West,Montana,Hastings,Berkin,Business,Womens,70,6, 5 , 420 
1,February,West,Montana,Hastings,Celine,Casual,Mens,190,9, 7 ," 1,710 "
1,February,West,Montana,Hastings,Celine,Business,Mens,140,7, 6 , 980 
1,February,West,Montana,Hastings,Celine,Casual,Womens,130,6, 7 , 780 
1,February,West,Montana,Hastings,Celine,Business,Womens,140,9, 7 ," 1,260 "
1,February,West,Montana,Hastings,Deller,Casual,Mens,140,10, 10 ," 1,400 "
1,February,West,Montana,Hastings,Deller,Business,Mens,200,7, 10 ," 1,400 "
1,February,West,Montana,Hastings,Deller,Casual,Womens,160,8, 10 ," 1,280 "
1,February,West,Montana,Hastings,Deller,Business,Womens,50,7, 6 , 350 
1,March,West,Montana,Hastings,Azinger,Casual,Mens,140,10, 7 ," 1,400 "
1,March,West,Montana,Hastings,Azinger,Business,Mens,60,5, 7 , 300 
1,March,West,Montana,Hastings,Azinger,Casual,Womens,50,8, 5 , 400 
1,March,West,Montana,Hastings,Azinger,Business,Womens,70,9, 10 , 630 
1,March,West,Montana,Hastings,Berkin,Casual,Mens,160,7, 8 ," 1,120 "
1,March,West,Montana,Hastings,Berkin,Business,Mens,160,7, 9 ," 1,120 "
1,March,West,Montana,Hastings,Berkin,Casual,Womens,190,6, 6 ," 1,140 "
1,March,West,Montana,Hastings,Berkin,Business,Womens,120,7, 5 , 840 
1,March,West,Montana,Hastings,Celine,Casual,Mens,130,7, 6 , 910 
1,March,West,Montana,Hastings,Celine,Business,Mens,200,9, 9 ," 1,800 "
1,March,West,Montana,Hastings,Celine,Casual,Womens,150,7, 8 ," 1,050 "
1,March,West,Montana,Hastings,Celine,Business,Womens,180,6, 8 ," 1,080 "
1,March,West,Montana,Hastings,Deller,Casual,Mens,70,8, 7 , 560 
1,March,West,Montana,Hastings,Deller,Business,Mens,180,7, 10 ," 1,260 "
1,March,West,Montana,Hastings,Deller,Casual,Womens,170,5, 7 , 850 
1,March,West,Montana,Hastings,Deller,Business,Womens,160,9, 5 ," 1,440 "
2,April,West,Montana,Hastings,Azinger,Casual,Mens,140,9, 8 ," 1,260 "
2,April,West,Montana,Hastings,Azinger,Business,Mens,170,6, 8 ," 1,020 "
2,April,West,Montana,Hastings,Azinger,Casual,Womens,130,5, 6 , 650 
2,April,West,Montana,Hastings,Azinger,Business,Womens,150,9, 8 ," 1,350 "
2,April,West,Montana,Hastings,Berkin,Casual,Mens,70,9, 10 , 630 
2,April,West,Montana,Hastings,Berkin,Business,Mens,180,8, 8 ," 1,440 "
2,April,West,Montana,Hastings,Berkin,Casual,Womens,190,8, 8 ," 1,520 "
2,April,West,Montana,Hastings,Berkin,Business,Womens,90,6, 6 , 540 
2,April,West,Montana,Hastings,Celine,Casual,Mens,70,9, 6 , 630 
2,April,West,Montana,Hastings,Celine,Business,Mens,80,9, 8 , 720 
2,April,West,Montana,Hastings,Celine,Casual,Womens,120,7, 8 , 840 
2,April,West,Montana,Hastings,Celine,Business,Womens,90,5, 9 , 450 
2,April,West,Montana,Hastings,Deller,Casual,Mens,60,6, 5 , 360 
2,April,West,Montana,Hastings,Deller,Business,Mens,50,9, 6 , 450 
2,April,West,Montana,Hastings,Deller,Casual,Womens,100,10, 5 ," 1,000 "
2,April,West,Montana,Hastings,Deller,Business,Womens,80,10, 8 , 800 
2,May,West,Montana,Hastings,Azinger,Casual,Mens,190,10, 6 ," 1,900 "
2,May,West,Montana,Hastings,Azinger,Business,Mens,60,8, 5 , 480 
2,May,West,Montana,Hastings,Azinger,Casual,Womens,60,9, 7 , 540 
2,May,West,Montana,Hastings,Azinger,Business,Womens,150,5, 10 , 750 
2,May,West,Montana,Hastings,Berkin,Casual,Mens,120,8, 5 , 960 
2,May,West,Montana,Hastings,Berkin,Business,Mens,190,8, 10 ," 1,520 "
2,May,West,Montana,Hastings,Berkin,Casual,Womens,160,10, 9 ," 1,600 "
2,May,West,Montana,Hastings,Berkin,Business,Womens,100,10, 8 ," 1,000 "
2,May,West,Montana,Hastings,Celine,Casual,Mens,120,9, 10 ," 1,080 "
2,May,West,Montana,Hastings,Celine,Business,Mens,160,9, 5 ," 1,440 "
2,May,West,Montana,Hastings,Celine,Casual,Womens,120,7, 7 , 840 
2,May,West,Montana,Hastings,Celine,Business,Womens,110,5, 6 , 550 
2,May,West,Montana,Hastings,Deller,Casual,Mens,200,9, 6 ," 1,800 "
2,May,West,Montana,Hastings,Deller,Business,Mens,150,7, 6 ," 1,050 "
2,May,West,Montana,Hastings,Deller,Casual,Womens,150,8, 7 ," 1,200 "
2,May,West,Montana,Hastings,Deller,Business,Womens,150,6, 8 , 900 
2,June,West,Montana,Hastings,Azinger,Casual,Mens,120,7, 7 , 840 
2,June,West,Montana,Hastings,Azinger,Business,Mens,60,6, 5 , 360 
2,June,West,Montana,Hastings,Azinger,Casual,Womens,170,9, 8 ," 1,530 "
2,June,West,Montana,Hastings,Azinger,Business,Womens,200,9, 7 ," 1,800 "
2,June,West,Montana,Hastings,Berkin,Casual,Mens,180,8, 5 ," 1,440 "
2,June,West,Montana,Hastings,Berkin,Business,Mens,100,7, 6 , 700 
2,June,West,Montana,Hastings,Berkin,Casual,Womens,160,7, 6 ," 1,120 "
2,June,West,Montana,Hastings,Berkin,Business,Womens,90,6, 5 , 540 
2,June,West,Montana,Hastings,Celine,Casual,Mens,140,6, 9 , 840 
2,June,West,Montana,Hastings,Celine,Business,Mens,160,9, 8 ," 1,440 "
2,June,West,Montana,Hastings,Celine,Casual,Womens,190,8, 8 ," 1,520 "
2,June,West,Montana,Hastings,Celine,Business,Womens,60,6, 5 , 360 
2,June,West,Montana,Hastings,Deller,Casual,Mens,110,10, 10 ," 1,100 "
2,June,West,Montana,Hastings,Deller,Business,Mens,50,10, 9 , 500 
2,June,West,Montana,Hastings,Deller,Casual,Womens,150,5, 7 , 750 
2,June,West,Montana,Hastings,Deller,Business,Womens,100,9, 8 , 900 
3,July,West,Montana,Hastings,Azinger,Casual,Mens,160,7, 7 ," 1,120 "
3,July,West,Montana,Hastings,Azinger,Business,Mens,160,6, 7 , 960 
3,July,West,Montana,Hastings,Azinger,Casual,Womens,100,6, 8 , 600 
3,July,West,Montana,Hastings,Azinger,Business,Womens,140,8, 6 ," 1,120 "
3,July,West,Montana,Hastings,Berkin,Casual,Mens,110,8, 6 , 880 
3,July,West,Montana,Hastings,Berkin,Business,Mens,170,8, 5 ," 1,360 "
3,July,West,Montana,Hastings,Berkin,Casual,Womens,110,8, 9 , 880 
3,July,West,Montana,Hastings,Berkin,Business,Womens,170,8, 10 ," 1,360 "
3,July,West,Montana,Hastings,Celine,Casual,Mens,150,9, 6 ," 1,350 "
3,July,West,Montana,Hastings,Celine,Business,Mens,160,5, 8 , 800 
3,July,West,Montana,Hastings,Celine,Casual,Womens,130,6, 6 , 780 
3,July,West,Montana,Hastings,Celine,Business,Womens,150,9, 8 ," 1,350 "
3,July,West,Montana,Hastings,Deller,Casual,Mens,140,5, 8 , 700 
3,July,West,Montana,Hastings,Deller,Business,Mens,90,10, 6 , 900 
3,July,West,Montana,Hastings,Deller,Casual,Womens,130,10, 7 ," 1,300 "
3,July,West,Montana,Hastings,Deller,Business,Womens,180,7, 8 ," 1,260 "
3,August,West,Montana,Hastings,Azinger,Casual,Mens,140,5, 10 , 700 
3,August,West,Montana,Hastings,Azinger,Business,Mens,150,7, 9 ," 1,050 "
3,August,West,Montana,Hastings,Azinger,Casual,Womens,140,8, 6 ," 1,120 "
3,August,West,Montana,Hastings,Azinger,Business,Womens,150,6, 7 , 900 
3,August,West,Montana,Hastings,Berkin,Casual,Mens,130,5, 5 , 650 
3,August,West,Montana,Hastings,Berkin,Business,Mens,100,8, 8 , 800 
3,August,West,Montana,Hastings,Berkin,Casual,Womens,190,7, 7 ," 1,330 "
3,August,West,Montana,Hastings,Berkin,Business,Womens,180,6, 8 ," 1,080 "
3,August,West,Montana,Hastings,Celine,Casual,Mens,120,8, 5 , 960 
3,August,West,Montana,Hastings,Celine,Business,Mens,130,10, 7 ," 1,300 "
3,August,West,Montana,Hastings,Celine,Casual,Womens,140,9, 10 ," 1,260 "
3,August,West,Montana,Hastings,Celine,Business,Womens,100,9, 9 , 900 
3,August,West,Montana,Hastings,Deller,Casual,Mens,100,9, 8 , 900 
3,August,West,Montana,Hastings,Deller,Business,Mens,100,7, 9 , 700 
3,August,West,Montana,Hastings,Deller,Casual,Womens,120,7, 8 , 840 
3,August,West,Montana,Hastings,Deller,Business,Womens,190,8, 8 ," 1,520 "
3,September,West,Montana,Hastings,Azinger,Casual,Mens,120,7, 5 , 840 
3,September,West,Montana,Hastings,Azinger,Business,Mens,170,5, 8 , 850 
3,September,West,Montana,Hastings,Azinger,Casual,Womens,50,8, 8 , 400 
3,September,West,Montana,Hastings,Azinger,Business,Womens,120,5, 7 , 600 
3,September,West,Montana,Hastings,Berkin,Casual,Mens,100,5, 6 , 500 
3,September,West,Montana,Hastings,Berkin,Business,Mens,160,5, 7 , 800 
3,September,West,Montana,Hastings,Berkin,Casual,Womens,170,7, 5 ," 1,190 "
3,September,West,Montana,Hastings,Berkin,Business,Womens,110,9, 7 , 990 
3,September,West,Montana,Hastings,Celine,Casual,Mens,180,9, 7 ," 1,620 "
3,September,West,Montana,Hastings,Celine,Business,Mens,190,5, 6 , 950 
3,September,West,Montana,Hastings,Celine,Casual,Womens,190,10, 8 ," 1,900 "
3,September,West,Montana,Hastings,Celine,Business,Womens,50,9, 10 , 450 
3,September,West,Montana,Hastings,Deller,Casual,Mens,170,10, 7 ," 1,700 "
3,September,West,Montana,Hastings,Deller,Business,Mens,80,9, 10 , 720 
3,September,West,Montana,Hastings,Deller,Casual,Womens,80,9, 9 , 720 
3,September,West,Montana,Hastings,Deller,Business,Womens,170,8, 8 ," 1,360 "
4,October,West,Montana,Hastings,Azinger,Casual,Mens,50,10, 7 , 500 
4,October,West,Montana,Hastings,Azinger,Business,Mens,50,6, 7 , 300 
4,October,West,Montana,Hastings,Azinger,Casual,Womens,140,8, 8 ," 1,120 "
4,October,West,Montana,Hastings,Azinger,Business,Womens,180,5, 5 , 900 
4,October,West,Montana,Hastings,Berkin,Casual,Mens,150,8, 5 ," 1,200 "
4,October,West,Montana,Hastings,Berkin,Business,Mens,130,10, 6 ," 1,300 "
4,October,West,Montana,Hastings,Berkin,Casual,Womens,100,7, 10 , 700 
4,October,West,Montana,Hastings,Berkin,Business,Womens,170,5, 7 , 850 
4,October,West,Montana,Hastings,Celine,Casual,Mens,120,8, 7 , 960 
4,October,West,Montana,Hastings,Celine,Business,Mens,80,9, 5 , 720 
4,October,West,Montana,Hastings,Celine,Casual,Womens,110,5, 5 , 550 
4,October,West,Montana,Hastings,Celine,Business,Womens,190,9, 5 ," 1,710 "
4,October,West,Montana,Hastings,Deller,Casual,Mens,70,10, 10 , 700 
4,October,West,Montana,Hastings,Deller,Business,Mens,50,8, 5 , 400 
4,October,West,Montana,Hastings,Deller,Casual,Womens,70,5, 7 , 350 
4,October,West,Montana,Hastings,Deller,Business,Womens,190,8, 7 ," 1,520 "
4,November,West,Montana,Hastings,Azinger,Casual,Mens,160,8, 8 ," 1,280 "
4,November,West,Montana,Hastings,Azinger,Business,Mens,190,9, 8 ," 1,710 "
4,November,West,Montana,Hastings,Azinger,Casual,Womens,120,7, 9 , 840 
4,November,West,Montana,Hastings,Azinger,Business,Womens,170,5, 10 , 850 
4,November,West,Montana,Hastings,Berkin,Casual,Mens,170,7, 6 ," 1,190 "
4,November,West,Montana,Hastings,Berkin,Business,Mens,50,6, 7 , 300 
4,November,West,Montana,Hastings,Berkin,Casual,Womens,150,8, 7 ," 1,200 "
4,November,West,Montana,Hastings,Berkin,Business,Womens,80,6, 7 , 480 
4,November,West,Montana,Hastings,Celine,Casual,Mens,160,10, 5 ," 1,600 "
4,November,West,Montana,Hastings,Celine,Business,Mens,50,9, 5 , 450 
4,November,West,Montana,Hastings,Celine,Casual,Womens,80,7, 7 , 560 
4,November,West,Montana,Hastings,Celine,Business,Womens,130,8, 9 ," 1,040 "
4,November,West,Montana,Hastings,Deller,Casual,Mens,130,6, 10 , 780 
4,November,West,Montana,Hastings,Deller,Business,Mens,160,8, 5 ," 1,280 "
4,November,West,Montana,Hastings,Deller,Casual,Womens,150,7, 10 ," 1,050 "
4,November,West,Montana,Hastings,Deller,Business,Womens,50,8, 5 , 400 
4,December,West,Montana,Hastings,Azinger,Casual,Mens,90,7, 8 , 630 
4,December,West,Montana,Hastings,Azinger,Business,Mens,90,6, 10 , 540 
4,December,West,Montana,Hastings,Azinger,Casual,Womens,50,9, 5 , 450 
4,December,West,Montana,Hastings,Azinger,Business,Womens,150,6, 8 , 900 
4,December,West,Montana,Hastings,Berkin,Casual,Mens,60,9, 9 , 540 
4,December,West,Montana,Hastings,Berkin,Business,Mens,160,10, 6 ," 1,600 "
4,December,West,Montana,Hastings,Berkin,Casual,Womens,160,9, 10 ," 1,440 "
4,December,West,Montana,Hastings,Berkin,Business,Womens,180,10, 7 ," 1,800 "
4,December,West,Montana,Hastings,Celine,Casual,Mens,80,10, 6 , 800 
4,December,West,Montana,Hastings,Celine,Business,Mens,100,10, 7 ," 1,000 "
4,December,West,Montana,Hastings,Celine,Casual,Womens,100,9, 10 , 900 
4,December,West,Montana,Hastings,Celine,Business,Womens,100,5, 9 , 500 
4,December,West,Montana,Hastings,Deller,Casual,Mens,60,7, 5 , 420 
4,December,West,Montana,Hastings,Deller,Business,Mens,120,5, 5 , 600 
4,December,West,Montana,Hastings,Deller,Casual,Womens,70,7, 8 , 490 
4,December,West,Montana,Hastings,Deller,Business,Womens,50,8, 9 , 400 
